"isReserved","OMSCHR","VHAG","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","locID","SugbyINBO","Latitude","Longitude","updateRes"
"FALSE"," ","0"," ","Point 106","Scheers"," "," ","Lentisch","ANTSOT0221"," ","Antwerpen","2900","Schoten","I_2900_1","YES",51.2871378901992,4.52577149857706,"FALSE"
"FALSE","ontoegankelijke fortgracht?","0"," ","pond","Scheers"," "," ","Lentisch","ANTKAP0115"," ","Antwerpen","2950","Kapellen","I_2950_1","YES",51.3201116901893,4.44677979863176,"FALSE"
"FALSE"," ","0"," ","Point 108","Scheers"," ","MD Klein Schietveld","Lentisch","ANTBRS0178"," ","Antwerpen","2930","Brasschaat","I_2930_5","YES",51.3289832901866,4.49435149860947,"FALSE"
"FALSE"," ","0"," ","Point 109","Scheers"," "," ","Lentisch","ANTKAP0220"," ","Antwerpen","2950","Kapellen","I_2950_2","YES",51.3472761901812,4.42352329865437,"FALSE"
"FALSE"," ","0"," ","pond (deep)","Scheers"," "," ","Lentisch","ANTBRS0068"," ","Antwerpen","2930","Brasschaat","I_2930_6","YES",51.3022216901946,4.53695209857663,"FALSE"
"FALSE"," ","0"," ","pond (deep)","Scheers"," "," ","Lentisch","ANTSOT0219"," ","Antwerpen","2900","Schoten","I_2900_2","YES",51.297821090196,4.54175859857239,"FALSE"
"FALSE","fort","0"," ","Parkvijver","Scheers"," "," ","Lentisch","ANTANT0336"," ","Antwerpen","2170","Antwerpen","I_2170_1","YES",51.261554190207,4.45971319860306,"FALSE"
"FALSE"," ","0"," ","Point 114","Scheers","ANB","Kruibeke - Bazel - Rupelmonde","Lentisch","OVLKRU0197"," ","Oost-Vlaanderen","9150","Kruibeke","I_9150_5","YES",51.1280632902477,4.30509899863627,"FALSE"
"FALSE"," ","0"," ","Point 115","Scheers"," "," ","Lentisch","ANTSIL0092"," ","Antwerpen","2970","Schilde","I_2970_3","YES",51.2603166902073,4.59205699853144,"FALSE"
"FALSE"," ","0"," ","Point 116","Scheers"," "," ","Lentisch","ANTRAN0378"," ","Antwerpen","2520","Ranst","I_2520_4","YES",51.2230055902187,4.61389749850588,"FALSE"
"FALSE"," ","0"," ","Point 117","Scheers"," "," ","Lentisch","ANTLIR0174"," ","Antwerpen","2500","Lier","I_2500_5","YES",51.1183824902505,4.59547229847709,"FALSE"
"FALSE"," ","0"," ","Point 118","Scheers"," "," ","Lentisch","ANTNIJ0198"," ","Antwerpen","2560","Nijlen","I_2560_2","YES",51.1502917902408,4.62629229847232,"FALSE"
"FALSE"," ","0"," ","Point 119","Scheers"," "," ","Lentisch","ANTRAN0034"," ","Antwerpen","2520","Ranst","I_2520_5","YES",51.1785960902322,4.62023719848606,"FALSE"
"FALSE"," ","0"," ","Point 120","Scheers"," "," ","Lentisch","ANTLIR0419"," ","Antwerpen","2500","Lier","I_2500_6","YES",51.0833184902612,4.56557559848019,"FALSE"
"FALSE"," ","0"," ","Point 121","Scheers"," "," ","Lentisch","ANTDUF0188"," ","Antwerpen","2570","Duffel","I_2570_4","YES",51.0746908902638,4.49030199851736,"FALSE"
"FALSE"," ","0"," ","Point 122","Scheers"," "," ","Lentisch","ANTSKW0423"," ","Antwerpen","2860","Sint-Katelijne-Waver","I_2860_4","YES",51.0598582902683,4.51098719850079,"FALSE"
"FALSE","recreation area, Eglegemvijver","0"," ","pond (deep)","Scheers"," "," ","Lentisch","ANTMEC0140"," ","Antwerpen","2811","Mechelen","I_2811_7","YES",51.0108230902833,4.44545549851773,"FALSE"
"FALSE","weerdse visvijver (gemeente?)","0"," ","fishing pond","Scheers"," ","Weerdse Vijver","Lentisch","VBRZEM0196"," ","Vlaams-Brabant","1982","Zemst","I_1982_10","YES",50.9806528902925,4.48178329848719,"FALSE"
"FALSE","recreation area, toestemming vragen bij Sport Vlaanderen, P. clarkii & F. limosus","0"," ","pond (deep)","Scheers","permit?","Domein van Hofstade","Lentisch","VBRZEM0090"," ","Vlaams-Brabant","1981","Zemst","I_1981_3","YES",50.9876253902904,4.50541399847708,"FALSE"
"FALSE","Not freely accessible, need permission, botanic garden Meise","0"," ","Pond","Scheers"," "," ","Lentisch","VBRMEI0011"," ","Vlaams-Brabant","1860","Meise","I_1860_1","YES",50.930099290308,4.33117389854892,"FALSE"
"FALSE"," ","0","Recreatievijver De Nekker","Point 127","Scheers"," ","Nekker","Lentisch","ANTMEC0385"," ","Antwerpen","2800","Mechelen","I_2800_7","YES",51.0203826673515,4.50226518591482,"FALSE"
"FALSE","recreation area, Provincial dom. Blaarmeersen, limosus & leptodactylus","0","Blaarmeersen","Pond (deep)","Scheers"," "," ","Lentisch","OVLGNT0817"," ","Oost-Vlaanderen","9000","Gent","I_9000_3","YES",51.0438908902759,3.68390109893492,"FALSE"
"FALSE","recreation area, Provincial dom. de Gavers (Harelbeke)","0"," ","Pond (deep)","Scheers"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen","8530","Harelbeke","I_8530_17","YES",50.8404131903401,3.32268609904809,"FALSE"
"FALSE","recreation area (provincial dom. Bergelen Put)","0"," ","Pond (deep)","Scheers"," ","Bergelen","Lentisch","WVLWEV0134"," ","West-Vlaanderen","8560","Wevelgem","I_8560_6","YES",50.8389022903419,3.18393219912007,"FALSE"
"FALSE","Demvalleimeer","0"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLDSB0029"," ","Oost-Vlaanderen","9070","Destelbergen","I_9070_2","YES",51.0549667902717,3.80890899887292,"FALSE"
"FALSE","Damslootmeer","0"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLDSB0058"," ","Oost-Vlaanderen","9070","Destelbergen","I_9070_3","YES",51.0434541902752,3.80841869886889,"FALSE"
"FALSE","watersportbaan, Gent","0","Watersportbaan","Stadsvijver","Scheers"," "," ","Lentisch","OVLGNT0448"," ","Oost-Vlaanderen","9000","Gent","I_9000_4","YES",51.0517867902735,3.67889229894049,"FALSE"
"FALSE","Liedermeerspark","0"," ","Parkvijver","Scheers"," ","Liedermeerspark","Lentisch","OVLMRB0268"," ","Oost-Vlaanderen","9820","Merelbeke","I_9820_6","YES",51.0132807902847,3.74519429889098,"FALSE"
"FALSE","Citadelpark","0"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLGNT0353"," ","Oost-Vlaanderen","9000","Gent","I_9000_5","YES",51.0355131902782,3.72016609891256,"FALSE"
"FALSE","recreation area, Overmeers","0"," ","Pond","Scheers"," "," ","Lentisch","OVLGNT0308"," ","Oost-Vlaanderen","9000","Gent","I_9000_6","YES",51.0339200902788,3.6972446989241,"FALSE"
"FALSE","Waesmeer","0"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","OVLTEM0066"," ","Oost-Vlaanderen","9140","Temse","I_9140_3","YES",51.1209864902501,4.18903589869559,"FALSE"
"FALSE","Recreation area, Provincial Dom. De Roomacker","0"," ","pond (deep)","Scheers"," "," ","Lentisch","OVLTEM0017"," ","Oost-Vlaanderen","9140","Temse","I_9140_4","YES",51.1178570902511,4.17165299870372,"FALSE"
"FALSE"," ","0"," ","Point 140","Scheers"," "," ","Lentisch","ANTANT0024"," ","Antwerpen","2018","Antwerpen","I_2018_1","YES",51.2109776902224,4.41544929860799,"FALSE"
"FALSE","Kessel-Lo","0"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRLEU0058"," ","Vlaams-Brabant","3010","Leuven","I_3010_3","YES",50.8867436903219,4.73236559831837,"FALSE"
"FALSE","recreation area, Provincial dom. Kessel-Lo","0"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0129"," ","Vlaams-Brabant","3010","Leuven","I_3010_4","YES",50.8943305903195,4.72275749832632,"FALSE"
"FALSE","recreation area, Provincial dom. Kessel-Lo","0"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0131"," ","Vlaams-Brabant","3010","Leuven","I_3010_5","YES",50.8921987903202,4.72059029832667,"FALSE"
"FALSE","recreation area, Provincial dom. Kessel-Lo","0"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0066"," ","Vlaams-Brabant","3010","Leuven","I_3010_6","YES",50.8926285903201,4.7253162983243,"FALSE"
"FALSE"," ","0"," ","pond","Scheers"," "," ","Lentisch","VBRLEU0047"," ","Vlaams-Brabant","3012","Leuven","I_3012_8","YES",50.905641290316,4.70359739834073,"FALSE"
"FALSE","toestemming vragen Abdij van Park","0"," ","pond","Scheers","Abdij Park"," ","Lentisch","VBRLEU0026"," ","Vlaams-Brabant","3001","Leuven","I_3001_7","YES",50.863752890329,4.71417229831968,"FALSE"
"FALSE","Not free (ask permission?) Meer van Rotselaar","0","Rotselaar Meer","Pond (deep)","Scheers","permit?","Ter Heide","Lentisch","VBRROT0167"," ","Vlaams-Brabant","3110","Rotselaar","I_3110_7","YES",50.9597794902994,4.72924429834687,"FALSE"
"FALSE","Diest","0"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRDIE0061"," ","Vlaams-Brabant","3290","Diest","I_3290_11","YES",50.9817148902941,5.06201499817565,"FALSE"
"FALSE","Diest","0"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRDIE0109"," ","Vlaams-Brabant","3290","Diest","I_3290_12","YES",50.9808097902944,5.06617779817309,"FALSE"
"FALSE","freely accessible?, recreation area","0"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMLNK0066"," ","Limburg","3621","Lanaken","I_3621_2","YES",50.9182746903193,5.6698283978229,"FALSE"
"FALSE","F. limosus","0","Grindplas Eisden Mijn","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMMSM0026"," ","Limburg","3630","Maasmechelen","I_3630_4","YES",50.999400590294,5.68396159784434,"FALSE"
"FALSE"," ","0"," ","pond (deep)","Scheers","permit?"," ","Lentisch","LIMDST0134"," ","Limburg","3650","Dilsen-Stokkem","I_3650_7","YES",51.0068248902918,5.69799309783939,"FALSE"
"FALSE","ANB","0","Aspermansvijver","pond","Scheers","ANB","Isaekshoef","Lentisch","LIMLNK0237"," ","Limburg","3621","Lanaken","I_3621_3","YES",50.9362634903136,5.66311339783303,"FALSE"
"FALSE","private?","0"," ","Pond","Scheers","permit?"," ","Lentisch","LIMMSM0136"," ","Limburg","3630","Maasmechelen","I_3630_5","YES",50.9417937903118,5.66663249783311,"FALSE"
"FALSE","Turnhout","0"," ","Parkvijver/ fishing pond","Scheers"," "," ","Lentisch","ANTTUR0205"," ","Antwerpen","2300","Turnhout","I_2300_4","YES",51.3101634901927,4.9474124983579,"FALSE"
"FALSE","Mellevijver","0","Mellevijver","Pond (deep)","Scheers"," ","De Melle","Lentisch","ANTTUR0207"," ","Antwerpen","2300","Turnhout","I_2300_5","YES",51.2951880901973,4.96369079834358,"FALSE"
"FALSE","Private","0"," ","Pond","Scheers","permit?","Warandevijver","Lentisch","ANTLIL0203"," ","Antwerpen","2275","Lille","I_2275_6","YES",51.2744054902033,4.82914909840875,"FALSE"
"FALSE","free access? too acidic for crayfish?","0"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","ANTLIL0584"," ","Antwerpen","2275","Lille","I_2275_7","YES",51.2848146902001,4.84328599840493,"FALSE"
"FALSE","ANB","0"," ","Pond (deep)","Scheers","ANB"," ","Lentisch","LIMLOM0467"," ","Limburg","3920","Lommel","I_3920_2","YES",51.2475130902135,5.28834339814979,"FALSE"
"FALSE"," ","0"," ","Pond (deep)","Scheers"," "," ","Lentisch","LIMLOM0066"," ","Limburg","3920","Lommel","I_3920_3","YES",51.2468923902142,5.36416259810827,"FALSE"
"FALSE","genk","0"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMGNK0407"," ","Limburg","3600","Genk","I_3600_6","YES",50.9651333903029,5.50905209792736,"FALSE"
"FALSE","Genk","0"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMGNK0405"," ","Limburg","3600","Genk","I_3600_7","YES",50.964842790303,5.51403569792449,"FALSE"
"FALSE"," ","0"," ","pond","Scheers"," "," ","Lentisch","LIMGNK0282"," ","Limburg","3600","Genk","I_3600_8","YES",50.9647435903031,5.52209189792007,"FALSE"
"FALSE","private","0"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMGNK0258"," ","Limburg","3600","Genk","I_3600_9","YES",50.965285790303,5.52385139791935,"FALSE"
"FALSE","Private?","0"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMGNK0248"," ","Limburg","3600","Genk","I_3600_10","YES",50.9780161902987,5.49503819793962,"FALSE"
"FALSE"," ","0"," ","pond","Scheers"," "," ","Lentisch","LIMGNK0063"," ","Limburg","3600","Genk","I_3600_11","YES",50.9773845902989,5.49278519794062,"FALSE"
"FALSE"," ","0"," ","pond","Scheers"," "," ","Lentisch","LIMGNK0152"," ","Limburg","3600","Genk","I_3600_12","YES",50.9786477902985,5.49341819794073,"FALSE"
"FALSE"," ","0"," ","Pond","Scheers"," ","Klaverberg","Lentisch","LIMASS1075"," ","Limburg","3665","As","I_3665_1","YES",51.0020190902917,5.5501068979183,"FALSE"
"FALSE","gemeente? vol gedumpte goudvissen","0"," ","pond","Scheers"," "," ","Lentisch","LIMGNK0243"," ","Limburg","3600","Genk","I_3600_13","YES",50.9981369902928,5.54043939792213,"FALSE"
"FALSE","Hasselt","0"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0151"," ","Limburg","3500","Hasselt","I_3500_4","YES",50.9340532903111,5.35751319799839,"FALSE"
"FALSE","Hasselt","0"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0151"," ","Limburg","3500","Hasselt","I_3500_5","YES",50.9339822903112,5.35872559799776,"FALSE"
"FALSE","Hasselt","0"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0759"," ","Limburg","3500","Hasselt","I_3500_6","YES",50.934235890311,5.35614529799921,"FALSE"
"FALSE","Sint-Truiden","0"," ","Parkvijver","Scheers"," ","Domein Speelhof","Lentisch","LIMSTT0317"," ","Limburg","3800","Sint-Truiden","I_3800_3","YES",50.8236916903441,5.19013049804905,"FALSE"
"FALSE"," ","0"," ","old dock","Scheers"," "," ","Lentisch","LIMMSM0166"," ","Limburg","3630","Maasmechelen","I_3630_6","YES",50.9845498902989,5.70570909782714,"FALSE"
"FALSE","gemeente Lanaken?","0"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMLNK0030"," ","Limburg","3620","Lanaken","I_3620_1","YES",50.9023993903242,5.66095939782202,"FALSE"
"FALSE"," ","0"," ","Pond","Scheers","permit?"," ","Lentisch","LIMGNK0318"," ","Limburg","3600","Genk","I_3600_14","YES",50.9280400903148,5.54107169789652,"FALSE"
"FALSE"," ","0"," ","Pond","Scheers","permit?"," ","Lentisch","LIMZUT0061"," ","Limburg","3690","Zutendaal","I_3690_1","YES",50.9374060903119,5.54941509789536,"FALSE"
"FALSE"," ","0"," ","Pond","Scheers","permit?"," ","Lentisch","LIMZUT0019"," ","Limburg","3690","Zutendaal","I_3690_2","YES",50.9396332903112,5.55070659789549,"FALSE"
"FALSE","LILA","0","Grindplas Hochterbampt","Pond","Scheers"," "," ","Lentisch","LIMLNK0018"," ","Limburg","3620","Lanaken","I_3620_2","YES",50.9002086903253,5.69341869780358,"FALSE"
"FALSE"," ","0"," ","pond (deep)","Scheers"," ","Maaswinkel","Lentisch","LIMMSM0249"," ","Limburg","3630","Maasmechelen","I_3630_7","YES",50.979186690301,5.73466819780941,"FALSE"
"FALSE","F. limosus","0","Oude Maas Stokkem","pond","Scheers","LILA"," ","Lentisch","LIMDST0154"," ","Limburg","3650","Dilsen-Stokkem","I_3650_8","YES",51.0194232902886,5.75671559781182,"FALSE"
"FALSE","f. limosus high densities","0"," ","pond","Scheers","LILA"," ","Lentisch","LIMDST0090"," ","Limburg","3650","Dilsen-Stokkem","I_3650_9","YES",51.0235602902873,5.75307859781527,"FALSE"
"FALSE"," ","0","Grindplas Negenoord Oost","pond (deep)","Scheers","LILA"," ","Lentisch","LIMDST0082"," ","Limburg","3650","Dilsen-Stokkem","I_3650_10","YES",51.0227841902877,5.76744449780716,"FALSE"
"FALSE"," ","0","Grindplas Bichterweert","Pond (deep)","Scheers"," "," ","Lentisch","LIMDST0211"," ","Limburg","3650","Dilsen-Stokkem","I_3650_11","YES",51.0559571902774,5.76984269781772,"FALSE"
"FALSE"," ","0","Herenlaak","Pond (deep)","Scheers"," "," ","Lentisch","LIMMSK0456"," ","Limburg","3680","Maaseik","I_3680_8","YES",51.0978870902647,5.80695419781249,"FALSE"
"FALSE","LILA","0","Kessenichplas; Dragrasaplas","Point 187","Scheers","LILA?"," ","Lentisch","LIMKIN0231"," ","Limburg","3640","Kinrooi","I_3640_9","YES",51.1454185902503,5.84609229780811,"FALSE"
"FALSE"," ","0","Grindplas De Spaanjerd","Pond (deep)","Scheers","LILA?"," ","Lentisch","LIMKIN0224"," ","Limburg","3640","Kinrooi","I_3640_10","YES",51.1408952902517,5.84145739780898,"FALSE"
"FALSE","Aalst","0"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLALS0263"," ","Oost-Vlaanderen","9300","Aalst","I_9300_4","YES",50.9313150903082,4.04713789870043,"FALSE"
"FALSE","Aalst","0"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLALS0181"," ","Oost-Vlaanderen","9300","Aalst","I_9300_5","YES",50.928508790309,4.04670879869959,"FALSE"
"FALSE"," ","0"," ","Point 191","Scheers"," "," ","Lentisch","OVLALS0184"," ","Oost-Vlaanderen","9300","Aalst","I_9300_6","YES",50.9392501903057,4.05676479869827,"FALSE"
"FALSE","Zele","0"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLZLE0072"," ","Oost-Vlaanderen","9240","Zele","I_9240_4","YES",51.0700052902661,4.03857249875672,"FALSE"
"FALSE"," ","0"," ","Pond","Scheers"," "," ","Lentisch","OVLLOK0343"," ","Oost-Vlaanderen","9160","Lokeren","I_9160_11","YES",51.0791460902635,3.99857519878141,"FALSE"
"FALSE","private?","0"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLBLE0117"," ","Oost-Vlaanderen","9290","Berlare","I_9290_2","YES",51.0717512902659,3.9626764987977,"FALSE"
"FALSE","Londerzeel","0"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRLON0138"," ","Vlaams-Brabant","1840","Londerzeel","I_1840_4","YES",50.9996773902868,4.30054949859102,"FALSE"
"FALSE","Private recreation area","0"," ","Pond","Scheers"," "," ","Lentisch","VBRLON0109"," ","Vlaams-Brabant","1840","Londerzeel","I_1840_5","YES",51.0216559902801,4.31693899859043,"FALSE"
"FALSE","recreation area, Paalse Plas","0"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMBRG0367"," ","Limburg","3583","Beringen","I_3583_2","YES",51.0578056902711,5.15510629815305,"FALSE"
"FALSE","Geel","0"," ","Parkvijver","Scheers"," "," ","Lentisch","ANTGEE0412"," ","Antwerpen","2440","Geel","I_2440_8","YES",51.1641410902375,4.98936899828162,"FALSE"
"FALSE"," ","0","Sint Elooiskreek","Pond","Scheers"," "," ","Lentisch","OVLWAC0055"," ","Oost-Vlaanderen","9185","Wachtebeke","I_9185_6","YES",51.212365090224,3.87928999889472,"FALSE"
"FALSE"," ","0","Sint Elooiskreek","Pond","Scheers"," "," ","Lentisch","OVLWAC0055"," ","Oost-Vlaanderen","9185","Wachtebeke","I_9185_7","YES",51.212340790224,3.87894659889493,"FALSE"
"FALSE","Zelzate, Zelzaatse visvijver","0"," ","Parkvijver/ fishing pond","Scheers"," ","Park van Zelzate","Lentisch","OVLZLZ0035"," ","Oost-Vlaanderen","9060","Zelzate","I_9060_1","YES",51.2046631902267,3.80703059893025,"FALSE"
"FALSE","recreation area, Eglegemvijver","0"," ","pond","Scheers"," "," ","Lentisch","ANTMEC0140"," ","Vlaams-Brabant","1980","Zemst","I_1980_8","YES",51.0036364902855,4.45164529851178,"FALSE"
"FALSE","Knokke-Heist, Zegemeer","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLKNO0091"," ","West-Vlaanderen","8300","Knokke-Heist","I_8300_8","YES",51.34506289019,3.28056689926192,"FALSE"
"FALSE","Put van de Cloedt","0"," ","Pond (deep?)","Scheers","permit?"," ","Lentisch","WVLKNO0116"," ","West-Vlaanderen","8300","Knokke-Heist","I_8300_9","YES",51.3364573901925,3.27623239926089,"FALSE"
"FALSE","recreation area","0"," ","Pond","Scheers"," "," ","Lentisch","WVLKNO0404"," ","West-Vlaanderen","8300","Knokke-Heist","I_8300_10","YES",51.3356585901927,3.28179109925766,"FALSE"
"FALSE","Bredene, campings","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLBRD0080"," ","West-Vlaanderen","8450","Bredene","I_8450_3","YES",51.2444165903297,2.97336889892106,"FALSE"
"FALSE","Oostende, F. limosus","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLOOS0217"," ","West-Vlaanderen","8400","Oostende","I_8400_4","YES",51.2210485312952,2.92567081291896,"FALSE"
"FALSE","connected to Yser","0"," ","pond","Scheers"," "," ","Lentisch","WVLNWP0084"," ","West-Vlaanderen","8620","Nieuwpoort","I_8620_6","YES",51.130774790423,2.78905449873395,"FALSE"
"FALSE","Privé (SUNPARKS)","0"," ","Parkvijver","Scheers","Permit?"," ","Lentisch","WVLKOK0084"," ","West-Vlaanderen","8670","Koksijde","I_8670_3","YES",51.1299839898441,2.71124889950871,"FALSE"
"FALSE","Ieper","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLIEP1431"," ","West-Vlaanderen","8900","Ieper","I_8900_5","YES",50.843984990749,2.89092079959124,"FALSE"
"FALSE","Menen","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLMEN0052"," ","West-Vlaanderen","8930","Menen","I_8930_4","YES",50.7971766906531,3.12368889887488,"FALSE"
"FALSE","Private?, recreation area and restaurant","0"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","WVLWEV0121"," ","West-Vlaanderen","8560","Wevelgem","I_8560_7","YES",50.8269530901081,3.17952229877734,"FALSE"
"FALSE","Private, near restaurant and fishing ponds","0"," ","Pond","Scheers"," "," ","Lentisch","WVLMEN0188"," ","West-Vlaanderen","8930","Menen","I_8930_5","YES",50.8024198901869,3.20191029875159,"FALSE"
"FALSE","Private?","0"," ","Pond","Scheers"," "," ","Lentisch","OVLRON0126"," ","Oost-Vlaanderen","9600","Ronse","I_9600_7","YES",50.752584390259,3.58589089945887,"FALSE"
"FALSE","recreation area, Provincial dom. Donk, Oudenaarde","0"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLOUD0392"," ","Oost-Vlaanderen","9700","Oudenaarde","I_9700_15","YES",50.8430034902575,3.58466159874041,"FALSE"
"FALSE","Waregem","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLWAR0460"," ","West-Vlaanderen","8790","Waregem","I_8790_2","YES",50.8888734906503,3.43397529850077,"FALSE"
"FALSE","Waregem","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLWAR0140"," ","West-Vlaanderen","8790","Waregem","I_8790_3","YES",50.8835869906686,3.43123239963674,"FALSE"
"FALSE","Roeselare","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLROE0108"," ","West-Vlaanderen","8800","Roeselare","I_8800_4","YES",50.9526843904929,3.1253882990685,"FALSE"
"FALSE","Roeselare","0"," ","Stadsvijver","Scheers"," "," ","Lentisch","WVLROE0659"," ","West-Vlaanderen","8800","Roeselare","I_8800_5","YES",50.9517178902396,3.12534529977126,"FALSE"
"FALSE","recreation area","0"," ","pond","Scheers"," "," ","Lentisch","WVLROE0899"," ","West-Vlaanderen","8800","Roeselare","I_8800_6","YES",50.9534479902939,3.1023864998452,"FALSE"
"FALSE","Diksmuide","0"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLDIK0162"," ","West-Vlaanderen","8600","Diksmuide","I_8600_12","YES",51.0347190903424,2.86807219952972,"FALSE"
"FALSE","recreation area","0"," ","Pond","Scheers"," "," ","Lentisch","WVLKRM0520"," ","West-Vlaanderen","8610","Kortemark","I_8610_6","YES",51.0265681907273,3.05212409894591,"FALSE"
